open_time,o,h,l,c,v,close_time,qav,num_trades,taker_base_vol,taker_quote_vol,ignore
1505563200000,249.99000000,258.19000000,242.30000000,243.00000000,1579.13798000,1505577599999,392243.62725540,1498,531.01484000,132544.90283410,0
1505577600000,244.00000000,257.00000000,243.00000000,246.62000000,1024.07932000,1505591999999,254464.79001930,1114,368.72985000,91964.75508020,0
1505592000000,252.26000000,256.00000000,245.75000000,249.31000000,496.42117000,1505606399999,124017.43710590,786,90.78383000,22883.60080640,0
1505606400000,249.32000000,252.54000000,244.00000000,245.02000000,817.74484000,1505620799999,202640.73213840,901,142.61826000,35395.47389780,0
1505620800000,245.02000000,249.97000000,242.00000000,242.09000000,689.05614000,1505635199999,168407.01282830,852,165.20452000,40689.54684870,0
1505635200000,242.10000000,246.00000000,239.02000000,242.84000000,954.31064000,1505649599999,231336.44633670,903,343.20289000,83473.69691570,0
1505649600000,241.27000000,254.00000000,240.05000000,253.25000000,959.04645000,1505663999999,237938.82206190,947,451.68955000,112473.05370050,0
1505664000000,253.00000000,264.39000000,252.01000000,262.06000000,760.55003000,1505678399999,196745.66805780,1018,247.08643000,64111.31037600,0
1505678400000,262.21000000,263.97000000,257.00000000,257.55000000,433.82527000,1505692799999,112635.61350630,656,92.20217000,24125.39212210,0
1505692800000,257.53000000,285.01000000,257.11000000,282.00000000,1231.17685000,1505707199999,338493.44204070,1040,839.75914000,231586.49862860,0
1505707200000,283.00000000,299.00000000,278.88000000,289.05000000,910.52775000,1505721599999,262270.23403760,667,598.09209000,172195.46258770,0
1505721600000,291.00000000,291.00000000,279.61000000,288.88000000,409.25942000,1505735999999,117240.65136870,347,155.74402000,44714.52879790,0
1505736000000,288.88000000,306.22000000,285.06000000,290.87000000,1369.73879000,1505750399999,405332.73599490,1077,678.29176000,200624.31948310,0
1505750400000,290.11000000,293.87000000,285.10000000,288.00000000,115.94574000,1505764799999,33442.61876480,170,35.97027000,10418.23195830,0
1505764800000,289.00000000,296.00000000,289.00000000,294.57000000,89.32196000,1505779199999,26157.95136730,139,34.82680000,10201.48004320,0
1505779200000,296.00000000,300.00000000,287.00000000,289.87000000,340.59886000,1505793599999,98902.30261580,346,78.82421000,23039.15182920,0
1505793600000,288.01000000,289.84000000,277.41000000,277.41000000,449.50527000,1505807999999,127939.70218060,408,194.15964000,55499.06365470,0
1505808000000,279.65000000,294.99000000,279.65000000,289.00000000,346.34440000,1505822399999,99529.16226240,190,187.59460000,53683.22796380,0
1505822400000,286.00000000,290.00000000,284.00000000,289.98000000,260.13781000,1505836799999,74675.73221490,346,114.07681000,32782.52708040,0
1505836800000,289.44000000,289.96000000,282.00000000,282.00000000,236.76833000,1505851199999,68005.50265120,292,151.00436000,43534.24881660,0
1505851200000,282.00000000,286.98000000,278.00000000,284.00000000,236.55385000,1505865599999,66721.16327520,314,64.16975000,18301.48719740,0
1505865600000,284.01000000,284.96000000,280.00000000,281.00000000,230.67850000,1505879999999,65051.76792360,202,89.86447000,25442.02429820,0
1505880000000,280.02000000,288.00000000,275.91000000,288.00000000,165.88780000,1505894399999,46526.71192660,257,105.45360000,29657.91819260,0
