o,h,l,c,v,qav,num_trades
305.95,309.04,305.95,308.39,926.90439,285389.307037,880.0
308.4,309.99,307.63,307.63,1176.72747,363793.9828927,827.0
307.63,308.99,306.1,307.98,1372.94543,422773.8099554,1351.0
307.99,308.99,304.38,305.43,1634.59211,501229.888057,2038.0
305.42,307.5,304.71,305.2,933.67939,285400.3476556,1236.0
304.72,308.36,304.01,304.9,1595.56303,488955.529234,1412.0
304.89,305.9,302.61,303.14,1083.6091,329190.0850988,1567.0
303.14,305.08,301.54,303.01,1713.76281,518969.214281,1763.0
303.01,304.97,296.28,297.92,2320.19495,697125.0218193,2786.0
297.83,302.47,295.99,298.99,2140.26989,640082.527025,2182.0
298.63,300.79,295.97,297.01,1151.37262,342307.8200551,1684.0
297.01,298.91,286.34,287.01,1433.95723,421127.0380214,2056.0
287.3,293.0,274.73,285.95,3585.21021,1022882.2968691,3412.0
285.97,287.43,280.1,281.11,1346.64389,382897.3796471,1288.0
281.13,289.79,275.4,287.5,3190.19551,896359.5903745,3911.0
287.48,289.96,278.01,284.02,2700.5191,767118.4949954,2232.0
284.05,289.99,281.0,287.06,1416.46816,403517.0862759,1494.0
289.99,289.99,281.24,283.12,1184.82033,338054.8115113,1263.0
283.12,289.99,282.0,287.52,1688.91513,484599.0372561,1545.0
286.02,292.17,283.07,290.36,1112.00593,320275.5980942,1403.0
290.36,295.0,285.0,294.64,1638.03108,476147.3016412,1736.0
294.67,299.24,292.01,297.16,1568.08733,464538.1123188,1898.0
297.16,299.0,292.96,298.94,1151.50808,341238.059581,1150.0
298.93,307.0,297.4,304.08,1035.4871,313499.5258903,1241.0
304.09,304.09,292.11,294.99,1975.68809,586035.9421793,1640.0
294.89,300.33,294.18,297.81,1168.89313,347199.9110155,1199.0
296.86,304.99,296.85,299.17,1569.77282,470557.8598374,2065.0
299.17,303.48,298.53,299.88,1148.5665,344971.3249252,1706.0
300.67,300.7,296.11,297.9,895.0903,266598.8664082,1357.0
297.82,299.0,296.21,298.04,1070.4066,318580.8564398,1069.0
298.1,301.02,297.04,299.14,1027.98767,307309.5784613,1056.0
299.7,302.14,297.66,297.87,1141.95982,341918.0096433,1403.0
298.85,300.16,296.1,297.63,1495.52293,445356.3042477,1572.0
297.54,299.13,294.0,295.78,1611.27703,477619.5955762,1899.0
295.73,297.1,294.0,294.17,548.06073,161916.6554272,702.0
294.07,297.1,293.13,295.53,813.61301,240312.8701573,881.0
295.19,296.84,293.0,293.2,1453.09637,427647.0019335,1297.0
293.18,295.99,290.11,293.94,1541.87479,452272.7365837,1499.0
293.84,300.99,293.72,300.98,1183.08075,350997.6835193,1325.0
300.99,305.58,297.9,301.34,1427.43247,429763.051004,1374.0
301.33,304.95,297.91,303.01,954.33105,287160.9296375,1245.0
303.03,304.4,296.12,297.97,955.6856,285641.2095846,1158.0
297.25,302.0,295.2,299.55,1248.47083,372851.5549715,1358.0
299.45,300.0,296.53,298.75,1314.23482,391625.9144796,1104.0
299.82,302.9,298.01,302.03,734.99215,220465.2356382,938.0
302.05,303.52,287.0,290.22,3331.15776,971256.5928582,2790.0
289.53,292.76,287.11,289.66,1810.46358,523937.2053084,1378.0
289.99,293.83,287.81,291.78,979.25967,285209.0795213,1220.0
291.31,296.38,290.02,294.54,1309.65929,384319.3299923,1349.0
294.88,297.44,294.5,296.44,1245.64049,369051.211096,1347.0
297.18,299.35,295.16,297.86,1434.17508,426849.6398155,1407.0
297.46,299.85,295.86,299.69,1492.07124,445415.1329309,1967.0
299.64,320.0,292.5,314.13,7159.65008,2190753.3277717,5252.0
313.73,317.74,302.0,303.02,3320.66154,1022788.1652066,3080.0
303.6,312.49,299.5,307.0,2248.77586,692045.8387979,2256.0
306.99,314.9,306.46,314.8,1699.55567,528964.6122418,1647.0
314.28,318.0,310.0,314.18,1936.56342,606554.5957776,1386.0
314.2,329.0,313.52,327.54,2344.84184,753167.724762,1499.0
327.55,328.89,322.1,325.63,2097.12599,683088.9120259,902.0
325.72,326.58,315.0,317.87,824.43668,263473.0667294,518.0
318.5,319.34,316.16,318.68,1585.09234,504270.4941726,936.0
318.68,319.5,313.0,314.99,1646.01231,522515.4072782,1048.0
314.99,322.65,311.01,311.56,2020.18309,639908.8274902,1331.0
311.03,312.26,296.12,301.0,4519.23594,1374215.9446267,2533.0
300.98,306.47,285.82,294.72,3420.51166,1014535.1775617,2028.0
294.69,303.56,287.0,293.5,2406.13023,707090.7339222,1377.0
293.52,302.99,291.91,300.01,1962.9906,586807.1668007,1237.0
300.01,302.29,297.03,300.98,1356.77669,406984.0235975,920.0
300.98,305.0,296.0,296.45,1159.66031,348726.9284666,1098.0
296.63,301.74,292.0,299.0,2417.73787,721086.6615452,2262.0
298.43,314.99,294.22,313.87,2305.40604,702943.6670704,1997.0
313.87,318.0,308.51,310.02,1647.59128,516094.5803057,1132.0
310.87,312.52,292.33,299.0,2490.80178,750936.970895,2080.0
300.92,309.99,281.01,297.86,5746.83479,1702112.4819051,3742.0
296.98,303.99,290.01,295.0,4458.05175,1321595.9458152,2809.0
295.59,308.76,291.99,306.42,3731.03457,1118471.9401898,2529.0
306.42,316.99,303.03,314.0,2460.36013,766132.9625529,1263.0
314.0,315.0,299.5,305.24,2236.07017,686353.4693209,1238.0
304.0,318.88,303.7,312.91,4432.81889,1391482.3768612,2277.0
312.93,317.46,307.11,312.99,2379.41354,739989.7869943,1802.0
312.27,314.88,310.0,312.36,2572.61106,804337.0146361,1169.0
312.02,314.82,308.0,310.82,2916.47383,907483.9045938,1875.0
310.94,313.37,305.0,310.12,2171.09264,672902.2229044,1291.0
311.89,313.48,307.62,312.99,1079.26438,336070.0895751,652.0
313.0,321.9,312.94,315.98,2829.44445,895413.1415024,1997.0
316.02,328.01,314.32,326.24,2834.25805,906275.9532606,1848.0
326.51,336.99,320.0,321.0,5339.95955,1753214.7386122,2966.0
320.99,329.98,317.4,327.16,2924.07527,949163.4567791,1912.0
326.97,329.61,324.5,327.83,1196.83174,391758.587427,1084.0
327.84,337.54,327.52,335.61,2584.65364,861067.5752123,1904.0
335.6,337.16,329.04,332.39,2690.21527,895422.9246111,1656.0
332.42,339.0,330.99,335.2,2648.53611,888958.397039,1957.0
335.25,335.99,332.51,334.15,2813.05464,940961.7667712,1924.0
333.26,334.51,324.0,326.87,3539.28436,1169438.1254566,2204.0
327.08,333.89,325.01,328.2,1800.67421,592821.3889716,1266.0
328.2,331.6,326.94,331.33,2105.39672,690904.8544252,1029.0
330.98,331.7,326.01,327.79,2010.20958,661832.6350558,1103.0
328.87,330.0,325.2,327.65,2948.34432,967034.1612511,1667.0
327.62,327.62,321.41,324.01,2718.99561,881237.725263,1929.0
324.01,330.0,324.01,329.2,2507.41035,821452.9074455,1584.0
329.8,334.75,325.6,330.05,2109.03978,698378.8289934,1645.0
330.05,332.0,325.5,331.49,1851.71732,608326.0045747,1565.0
331.49,333.19,327.1,331.87,3393.70035,1120509.4447316,2438.0
331.87,331.87,323.84,325.4,3558.01694,1171591.2204152,2060.0
325.35,329.99,324.12,329.82,3262.70008,1069535.412114,1931.0
329.82,333.88,326.0,332.73,3167.3001,1047600.5624647,2168.0
332.57,333.69,328.82,331.53,2359.11261,781628.3625712,1522.0
330.62,334.6,330.0,331.23,2301.19536,763310.9377244,1429.0
331.2,333.4,326.01,328.06,2623.27376,860455.2098519,2091.0
328.08,330.65,326.23,330.4,2119.79285,697864.1676649,1474.0
330.6,332.41,329.02,331.53,3190.28614,1054881.909703,1821.0
332.1,334.98,331.03,334.88,2370.08925,790125.9812736,1890.0
334.49,339.01,332.52,336.62,1883.50722,631532.4968947,1442.0
338.68,349.9,334.01,346.66,2174.54808,745494.5700199,1972.0
346.66,347.99,343.07,346.79,2931.09977,1014230.3885792,1414.0
346.39,373.56,346.39,361.99,4875.45922,1741459.8276473,2897.0
361.98,365.85,357.08,359.14,3667.38822,1323982.6045161,1540.0
359.15,362.24,351.53,356.72,2942.13163,1050730.8114129,1705.0
356.81,364.49,347.54,349.12,3193.73372,1133784.1505268,1674.0
349.16,358.98,347.57,354.15,1787.93642,631696.2797206,1279.0
355.15,362.0,353.9,361.68,3902.10429,1397694.3867399,1572.0
361.69,364.0,355.0,356.97,3411.20999,1223429.4575887,1919.0
356.96,360.49,356.94,359.49,2613.6898,937429.4703432,1672.0
359.49,363.22,356.28,362.91,3195.87245,1151787.2082883,1940.0
362.89,368.0,362.5,367.44,2983.00748,1088353.8976633,1711.0
367.45,372.5,364.07,367.42,2171.13539,802267.5376406,2739.0
367.42,374.99,352.01,353.01,6296.10898,2293669.5843065,4604.0
354.93,365.0,350.02,363.28,7839.56242,2814477.3305779,3235.0
363.35,371.5,362.95,369.75,3327.99894,1217621.4959729,1736.0
371.1,374.47,364.61,371.8,3765.09326,1395592.8375224,2304.0
371.6,375.5,363.1,363.12,2643.65625,974565.6187638,1454.0
363.85,368.6,360.0,362.12,2365.22413,860763.3640967,1429.0
362.12,366.99,360.55,364.05,2908.1265,1058707.0455661,1579.0
364.04,371.24,364.04,370.06,2543.72803,934843.9643719,1505.0
370.06,370.1,366.01,367.53,2960.58683,1089071.8239321,1841.0
366.41,367.76,359.0,365.19,4172.10759,1515525.1358551,2322.0
365.18,369.87,363.25,368.78,1965.32117,719213.3733031,1295.0
368.69,384.84,367.44,380.65,3571.71472,1337041.7468212,1844.0
380.63,384.08,373.75,376.88,3834.36743,1454678.7236393,1748.0
376.86,383.5,376.25,380.07,3475.71537,1322267.7608254,1892.0
380.01,402.0,370.02,398.03,5839.92012,2279232.7197452,2858.0
398.06,416.65,388.04,411.5,5109.94657,2050909.9877158,2672.0
411.5,424.0,407.11,417.3,4292.16658,1785912.2945063,2099.0
417.32,425.0,405.0,405.0,2856.88504,1191941.6031248,1462.0
405.03,415.11,395.32,409.04,4052.49305,1642230.3237993,2115.0
409.08,414.98,405.82,408.0,3150.93537,1289801.7637442,1913.0
407.98,419.93,392.8,413.0,5582.45906,2283581.2167514,3096.0
412.98,460.0,411.17,455.39,9333.16128,4097477.50709,3949.0
454.02,462.88,445.05,457.87,5014.16259,2267555.962011,2667.0
457.73,475.0,447.51,469.0,3265.14696,1508635.4380762,1966.0
467.57,484.47,456.17,457.49,5552.58546,2601981.2181652,3080.0
458.0,473.2,458.0,464.03,4098.32407,1907390.7390396,2042.0
464.03,468.1,450.0,464.86,3901.10272,1790184.7359451,2623.0
464.64,472.99,457.23,468.9,3359.87037,1565317.2521768,2362.0
468.88,470.0,460.0,461.52,2778.0484,1288367.8735339,1819.0
461.53,467.18,460.0,461.82,1738.70015,804964.4375947,1356.0
461.0,462.51,445.0,456.09,3891.72091,1771506.425916,2376.0
456.08,456.17,436.14,451.02,4172.07044,1879811.6216631,2666.0
451.1,465.0,451.08,457.03,3030.88729,1381180.4982178,1881.0
457.04,465.0,453.22,453.22,4145.64099,1901580.9738357,2681.0
453.21,455.82,445.0,447.03,3572.36615,1604711.1387416,2599.0
449.99,464.47,446.59,462.84,2878.43181,1315860.2848274,1752.0
462.84,471.49,461.01,465.61,4260.20486,1986382.2141913,3070.0
465.77,486.94,465.77,483.0,4660.40884,2235991.2156555,3070.0
482.98,485.3,453.0,472.27,5957.70972,2793351.7467166,3419.0
472.95,481.19,467.0,473.08,3472.74298,1643461.2671685,2182.0
473.09,478.7,460.29,470.0,3283.15106,1536846.9742093,2222.0
470.0,475.0,465.01,472.31,2126.8967,1003158.9836683,1834.0
472.32,477.27,465.97,475.59,4143.88888,1958562.8481121,2360.0
475.57,477.5,470.53,473.3,3796.34239,1800048.5172016,2362.0
473.3,473.3,465.6,469.57,4088.84803,1920647.3565912,2331.0
469.52,470.0,453.5,467.22,6384.18501,2958135.3859035,2998.0
466.05,468.96,459.31,465.77,3313.70309,1541665.0156393,1561.0
465.0,474.99,461.0,466.17,2240.28076,1045911.809981,1332.0
466.17,480.0,462.8,472.93,5287.41578,2495887.8525559,2898.0
472.67,477.91,455.0,464.45,7132.87878,3320395.4943325,3591.0
464.43,476.5,464.02,474.9,4767.65417,2246681.3154371,2045.0
475.0,515.0,468.0,484.96,12344.01443,6072612.8333407,5378.0
484.55,488.04,385.0,419.76,10129.21025,4548116.2976752,4386.0
419.0,449.97,398.91,421.7,11652.3223,4973843.4578516,5537.0
421.92,451.97,417.33,450.23,7160.58844,3159793.5983092,3462.0
450.22,460.0,418.07,434.43,8527.04756,3713254.7225309,4059.0
434.47,447.5,415.16,422.0,7802.67911,3370488.2365919,3624.0
421.57,425.99,387.01,392.77,11053.40305,4459888.7686841,5541.0
392.76,433.0,389.0,431.09,6099.05068,2474822.1809062,3213.0
431.09,441.0,412.19,427.43,4541.45381,1947458.4937442,2906.0
428.05,432.11,416.39,426.01,5955.24423,2518839.2071061,3543.0
427.27,432.93,413.74,418.8,4659.11383,1968129.231766,2713.0
419.81,437.34,418.73,433.0,6058.57783,2599427.9128818,3106.0
433.16,457.83,433.0,446.66,9289.90114,4154865.7682956,4978.0
448.23,456.0,443.73,454.58,3693.63831,1660839.6647297,2528.0
456.0,465.97,451.0,457.51,3415.74461,1568953.0849558,3076.0
457.53,469.75,457.0,460.8,5976.99061,2770955.5799421,3660.0
460.8,466.0,448.01,463.55,4541.36135,2078653.5467741,3122.0
463.54,471.91,455.0,459.33,6593.26296,3060633.564294,4070.0
459.93,465.0,445.0,450.01,4318.08841,1974743.4687421,3835.0
450.02,462.98,448.9,457.7,2564.45986,1171658.5874764,2058.0
458.35,461.16,456.3,457.63,1801.97681,826628.0524355,1643.0
457.31,462.5,452.65,456.29,3085.89787,1410402.237783,2500.0
456.31,466.99,456.0,466.54,2947.08839,1362709.6739226,2655.0
466.32,479.47,463.39,477.68,4167.77501,1951091.2715051,3273.0
478.13,485.9,473.0,475.99,5155.45808,2458603.8650964,4084.0
475.99,481.1,473.47,479.25,3321.87469,1585766.3145251,3059.0
479.25,480.64,440.11,460.3,5811.96593,2667843.5613655,5833.0
460.3,465.97,456.5,462.03,4632.33313,2135543.0756134,3801.0
462.17,469.57,460.0,468.79,2949.95316,1371923.980316,2602.0
468.69,470.98,452.0,453.11,3358.70978,1554179.541092,3617.0
453.74,464.25,445.0,459.51,5229.40102,2388305.4048581,4635.0
459.5,460.02,447.5,454.48,3467.26468,1577491.8191911,3001.0
454.48,466.97,454.48,466.67,3544.99772,1635065.0286938,2393.0
466.66,468.67,460.42,464.5,3900.66282,1812761.9613772,3448.0
464.63,467.58,460.0,465.99,3750.46812,1736684.3746574,2961.0
465.98,467.64,456.0,460.04,4558.76055,2107134.524994,3355.0
461.55,461.55,450.02,455.71,5209.45907,2379415.1371751,3897.0
456.19,459.89,445.21,454.98,4691.70273,2128999.0807122,3027.0
454.99,462.0,452.01,452.26,3276.06366,1498678.2075736,2685.0
452.26,455.1,436.0,445.23,6270.26351,2806807.0608004,3929.0
445.27,448.52,437.01,444.43,6086.32137,2694974.7304889,3902.0
444.44,448.0,421.0,435.61,8104.34479,3555099.9306025,4736.0
437.0,444.19,409.99,420.45,7294.3954,3144653.2505591,4365.0
420.62,434.6,410.91,423.13,5236.86773,2237697.0398957,3540.0
423.13,424.0,400.0,411.01,5646.56756,2328682.2442631,4050.0
413.5,425.99,401.0,421.98,8218.25196,3401021.2530857,5575.0
421.98,427.61,415.11,421.02,5115.95374,2154194.7106764,3734.0
422.62,425.61,391.0,401.9,8034.22866,3265860.2460731,5327.0
401.9,419.99,396.0,396.51,7575.37837,3076573.0447472,5617.0
396.52,406.0,375.01,405.25,7927.40838,3133750.4471943,5757.0
405.61,417.0,390.0,406.33,4472.51158,1810679.3901245,4153.0
406.52,422.95,390.0,416.16,9700.37664,3899234.7626751,9744.0
416.17,419.54,404.01,412.21,8563.40729,3521364.8775106,9471.0
412.21,454.2,407.75,434.87,7342.11404,3169079.1457156,7304.0
434.87,449.9,427.0,436.85,6593.09194,2886671.920234,6266.0
436.85,456.78,433.28,441.92,5315.972,2380261.3612631,5593.0
441.92,448.92,439.0,442.56,3549.64114,1574379.8916537,3970.0
442.56,461.97,440.6,458.99,5090.48073,2301729.1897023,5213.0
458.99,479.52,455.0,473.0,6456.14183,3014373.4100339,6458.0
473.0,487.0,457.0,460.0,7506.35014,3554328.6649856,5727.0
461.0,475.06,458.56,474.05,4759.73289,2216165.5808155,4484.0
474.05,488.0,426.4,454.19,13174.90169,6010323.7655589,9712.0
453.14,465.5,446.84,460.0,4930.73316,2244823.8019424,3923.0
460.0,460.05,410.1,411.24,7920.41838,3444739.8383231,6875.0
411.23,440.49,403.2,425.74,7812.59896,3303423.1980736,6144.0
429.71,438.67,417.12,431.0,4211.50497,1810908.9130701,3877.0
430.06,446.0,425.7,442.53,6073.52473,2663011.2171703,6269.0
443.53,452.0,437.64,444.0,4198.20029,1867133.7133843,4454.0
443.96,445.0,423.01,427.35,4703.01205,2036543.7356811,4797.0
427.35,459.0,427.35,446.0,5767.24252,2575516.535536,6238.0
446.01,462.49,444.51,455.4,5139.62733,2340131.115626,5140.0
456.88,463.12,449.15,452.71,4154.98674,1900248.4499945,4539.0
451.5,470.0,451.16,465.5,4855.20476,2247657.661136,4050.0
465.51,474.99,465.51,470.98,3640.42147,1708734.0321594,3577.0
470.04,512.0,462.67,508.7,6205.68362,3003951.7881982,5229.0
508.44,560.0,494.89,530.71,12309.58905,6389465.4020574,9897.0
530.4,542.47,515.0,529.58,6817.7663,3585524.03789,7249.0
529.85,536.81,510.0,526.14,6374.17644,3353530.650153,9950.0
526.22,639.27,519.49,609.5,17183.58052,10054720.8729846,19755.0
609.5,623.79,550.0,587.99,11091.63208,6522786.0275194,13354.0
587.97,630.0,567.02,620.0,5610.2782,3335840.0429251,6215.0
622.0,627.97,539.93,584.0,12811.44486,7472720.5028377,11502.0
584.0,623.75,570.02,613.0,9306.35289,5568824.8096758,8839.0
614.0,644.65,604.57,625.07,6945.81278,4340312.145846,7453.0
625.08,705.69,625.08,679.23,11365.14201,7632942.5659176,10301.0
679.61,693.45,608.19,665.52,11898.45583,7758640.3996769,11664.0
665.84,689.0,632.0,683.99,5366.97936,3571481.0408454,6000.0
683.98,729.9,673.3,701.34,8769.17307,6188469.4405233,8592.0
702.16,728.0,688.0,706.04,6147.2449,4342680.2447014,6899.0
706.06,747.6,675.5,680.66,18621.88222,13167546.3847532,13644.0
678.1,689.99,630.5,665.06,17525.15738,11618151.2439844,12245.0
667.55,672.0,644.4,665.08,5695.20585,3768777.5088916,5766.0
665.08,680.0,663.12,679.76,4160.6056,2797232.2724071,4133.0
679.76,681.97,594.6,642.49,14271.59536,8995323.7297376,12882.0
641.37,665.0,640.25,654.51,5562.25665,3632362.6287845,4823.0
654.5,664.86,626.12,641.12,6201.14279,3997459.4037674,6140.0
641.12,689.0,641.12,683.32,6453.44569,4324676.6483776,6302.0
684.51,685.0,669.5,674.48,4385.32605,2974736.3774899,4953.0
675.03,682.99,669.01,674.95,2904.39511,1966976.9087869,3369.0
673.75,712.0,671.9,689.49,7975.28655,5552672.4643749,6290.0
689.5,698.27,670.0,680.01,5014.10925,3436082.8674379,4917.0
681.18,698.98,676.01,691.13,2792.90261,1922756.4134008,3054.0
691.13,699.0,673.4,675.25,4615.98602,3163047.9302704,4738.0
673.4,688.18,670.0,671.61,3477.50776,2359723.9312731,3337.0
671.61,688.99,669.22,682.81,2990.26111,2032487.1257538,2900.0
681.8,711.06,680.33,711.06,6066.70862,4255927.3824683,6093.0
710.7,720.0,704.0,712.99,6586.28825,4694951.5815722,6971.0
712.96,715.01,703.45,712.12,4741.1602,3371756.6602024,5501.0
712.3,712.5,697.31,704.53,5543.72109,3903004.065387,6493.0
704.53,719.99,695.95,711.49,4030.16867,2849549.491598,5111.0
711.5,728.0,700.09,707.64,4430.40077,3167478.0341083,5925.0
707.62,708.26,638.0,706.77,13085.42158,8861100.5207146,10476.0
706.77,712.0,700.0,700.0,5091.15831,3603683.3698347,5842.0
700.63,748.01,695.0,733.52,8501.35471,6162774.0363488,7572.0
733.62,739.99,703.01,723.98,7218.62216,5201168.3742525,5679.0
723.98,768.0,722.05,762.12,6067.80381,4509203.6521312,5312.0
762.17,798.88,760.1,784.0,5709.3472,4462017.6211876,5579.0
784.0,818.66,738.05,809.01,8120.1471,6448205.1145095,7718.0
809.93,841.98,809.0,835.0,6938.74096,5729263.9863629,6695.0
835.0,864.9,729.01,792.1,24976.26809,19731879.9407633,17764.0
793.99,818.99,750.01,788.94,14737.56461,11620913.2972826,11927.0
788.94,835.0,782.95,821.79,6031.86351,4895008.7183052,5756.0
821.74,821.79,750.0,798.0,8619.03698,6698700.9588666,7160.0
798.0,800.0,661.0,780.0,30166.45292,22194519.7146866,19998.0
779.03,780.89,735.0,765.0,9991.98387,7611461.5823947,8597.0
765.0,815.0,762.5,806.15,8906.84803,7084115.7791859,8109.0
806.18,828.0,780.51,795.0,9565.25189,7726642.9257959,8236.0
794.97,810.0,763.0,805.41,7364.49371,5806945.6994117,6684.0
806.0,817.0,771.0,790.21,6531.25374,5180824.0516264,6720.0
794.62,818.0,789.69,816.0,9083.42881,7282997.9459678,7636.0
816.0,845.99,806.0,829.88,13587.12629,11299258.1746085,11162.0
829.06,832.1,811.01,827.0,14517.14099,11982287.8853084,8434.0
827.02,832.01,705.98,723.0,20783.419,16214480.4170833,14849.0
724.09,770.0,720.04,744.15,14293.46123,10702645.2381708,10105.0
744.16,789.0,740.0,782.41,5957.96366,4570851.9897637,5441.0
784.0,796.0,640.0,669.89,23618.90317,16715811.0530412,16615.0
666.22,720.98,580.15,609.99,30731.54448,20049321.9115046,18882.0
609.43,699.0,592.15,647.0,25379.34244,16395356.0937407,17516.0
647.6,666.0,504.99,611.27,37940.48808,22125742.5230175,27902.0
611.31,655.22,563.71,629.96,20953.11556,12862275.4663953,17966.0
628.0,689.35,606.66,635.97,16007.10109,10513301.4345491,14257.0
635.15,699.0,628.0,697.03,13966.35747,9310452.746195,12285.0
697.03,699.99,627.97,666.99,13647.62135,9064011.7256439,13602.0
667.0,710.0,657.0,705.85,14699.49478,9990494.2826578,13766.0
705.85,714.99,670.0,685.0,14134.54755,9856706.0212263,16302.0
685.18,710.0,675.32,694.0,10744.66074,7439741.3398,10680.0
694.0,714.5,635.01,640.34,11808.37445,8077427.7650913,12625.0
640.33,662.99,582.23,636.88,28314.70405,17610462.2061116,24993.0
637.92,667.64,616.0,639.01,13143.17717,8472564.06407,14757.0
639.49,659.11,571.0,591.1,16880.1937,10377671.842338,20092.0
591.1,632.77,563.49,609.0,18219.66434,10946164.2988034,23701.0
609.06,628.0,589.6,597.7,10053.53701,6150794.93043,13561.0
596.0,659.49,592.68,658.0,8820.66529,5544057.8088763,11704.0
659.4,695.86,599.99,679.0,16136.76329,10816384.2681676,17257.0
679.0,708.0,662.16,702.0,13318.95109,9256723.5880478,13473.0
702.0,726.38,691.0,718.9,14834.86787,10572950.001775,14884.0
721.83,744.0,684.24,704.0,16162.37591,11522313.2084633,18863.0
