o,h,l,c,v,qav,num_trades
54736.52,54743.38,51700.0,52303.65,25532.731037,1357410644.729885,686779.0
52303.66,52900.0,51500.0,52122.86,14806.595798,773759898.293222,416079.0
52131.51,53287.0,51905.58,52270.71,10221.083743,538378010.7356869,267872.0
52270.72,53160.85,52101.0,52163.19,10479.969662,551943375.1791553,248649.0
52163.2,52408.64,50427.56,50996.15,27329.305494,1400100490.3916464,550979.0
50996.15,52532.0,50550.0,52195.19,14297.646312,737538074.4657253,350105.0
52195.19,52720.24,51220.72,51293.78,10265.933529,534607335.89242446,265741.0
51293.78,52723.68,51214.6,52407.19,9651.70632,502247196.06239593,243411.0
52407.19,53600.9,52172.34,53569.85,10548.80431,556902655.068344,272024.0
53569.24,53826.48,52570.0,52710.96,13085.113465,696842874.2169048,418341.0
52710.95,53542.0,52508.19,53308.27,9528.988699,506319262.54226184,273107.0
53315.54,54060.24,52888.81,53778.55,10494.364565,563249152.3645157,276289.0
53773.38,55073.46,53773.38,55025.59,10504.797333,571475000.4972152,289978.0
55025.59,55555.0,54495.12,54760.97,8623.814866,473929023.17508125,209417.0
54759.96,55378.7,54660.11,54950.28,6848.977817,376732063.7836632,181499.0
54950.27,55146.23,54311.6,54442.89,7416.604288,406056270.9007656,210038.0
54442.89,55041.79,53950.0,54961.85,8230.331438,448173621.23251,269799.0
54961.85,56271.0,54949.27,55765.01,10746.640262,599371894.4342141,363499.0
55765.01,56700.36,55675.0,55817.14,8239.106384,462807302.3356967,294524.0
55817.14,56200.0,55572.0,56052.05,6162.209791,344522655.61379296,241709.0
56052.52,56496.0,55831.43,56200.66,5040.427134,283129552.31954646,179368.0
56200.66,56559.75,55683.56,55787.03,6006.465729,336904744.93674445,238153.0
55787.02,56375.19,55291.13,56354.35,7131.117369,397762693.85030514,317584.0
56356.98,56490.0,54691.84,55208.69,9323.750714,518801223.36562,393331.0
55208.7,55884.4,54743.18,55777.63,5386.416774,297656459.35920775,181138.0
55777.65,56013.76,54977.8,55371.6,6624.573908,367210541.26708186,207356.0
55371.61,56167.37,54800.01,55911.99,9399.022284,520909566.50352854,218647.0
55911.99,58350.0,55911.99,57854.32,18699.79886,1074508190.5164127,516294.0
57854.14,58405.82,57267.98,57719.74,15011.328622,869445306.9046421,374966.0
57719.74,58290.0,57170.0,57676.42,10846.657096,626541715.656552,386467.0
57676.41,57900.0,57103.43,57635.47,7276.556628,418515788.8864283,279707.0
57635.46,57769.01,57117.36,57181.33,7100.362335,407484352.62277454,189116.0
57181.33,58277.0,57071.35,58116.17,8609.505328,497240068.9851317,254723.0
58116.16,59335.0,57726.72,59240.34,15656.099775,919478959.3196723,408227.0
59240.33,59368.0,58500.0,58526.42,11010.576245,649003569.271258,320979.0
58526.43,59107.84,58470.0,59060.0,6815.806664,400882124.7774985,229814.0
59060.0,59086.65,58380.02,58746.57,5930.092775,347855032.47869533,209885.0
58746.57,59050.0,58369.0,58608.63,7115.162323,418101613.2332208,250376.0
58608.62,59800.0,57500.18,58173.83,11735.383875,691588280.7292287,397717.0
58173.82,58275.45,56769.0,58015.02,12654.036794,730893682.7977862,356231.0
58015.02,59430.54,57641.06,59304.75,10601.908546,621563258.24642,324298.0
59304.76,59648.52,58453.3,58553.12,11099.559151,657156866.6417896,348231.0
58553.12,59289.45,58328.55,58740.55,7769.491977,456672382.1561303,251371.0
58739.46,59314.53,58720.82,59119.02,5881.092914,347464260.86800796,242799.0
59119.02,59232.59,58500.2,58817.77,6720.335373,395480102.88157094,206040.0
58817.78,59490.0,58115.0,58584.32,11959.596773,702785969.1489077,334420.0
58584.32,59263.3,58375.0,58974.65,8407.634608,495227885.5281541,295093.0
58974.66,59146.77,57935.45,58918.99,9159.968157,537023860.1018023,335380.0
58918.99,59069.74,58524.7,58720.44,5286.989395,311256801.4149304,180699.0
58720.45,60200.0,58455.1,59869.79,13962.716252,830315696.25534,359761.0
59869.79,59997.0,59307.35,59417.63,6817.226589,406222492.4239213,283814.0
59421.21,59685.0,59218.0,59542.78,5599.281222,333236484.13708526,230262.0
59542.78,59624.86,58827.66,59480.06,8208.230475,486902258.65324485,308745.0
59480.06,59600.0,58525.01,58850.0,7392.765688,436721174.37583053,277981.0
58850.0,59219.0,58428.57,58950.01,5402.198555,317761655.4230452,205793.0
58950.01,59450.08,58931.3,59221.53,5179.423859,306859458.85499966,180980.0
59221.52,59531.74,59180.0,59298.85,5138.97203,305082963.9631635,175648.0
59301.8,59791.72,58750.96,59255.02,7896.693743,468596195.3306861,266497.0
59256.07,59454.83,58800.0,58829.99,6781.051672,401510395.09122646,247820.0
58829.99,59143.71,57707.7,58597.04,11601.275779,678448887.0334867,417254.0
58597.04,58597.04,56880.0,57051.94,10812.43503,622653785.8909745,318606.0
57051.95,57583.32,56388.0,57492.42,10461.903604,595914869.6257608,244281.0
57492.42,57723.48,57139.02,57614.52,5223.622991,300053353.9750954,172774.0
57614.52,57787.79,57033.85,57275.55,5903.715811,339859232.3364624,254786.0
57278.23,58492.85,57000.0,57918.11,8804.504297,510503749.80325246,304454.0
57918.11,58280.0,57684.29,57953.86,6322.722292,366850972.51109725,326211.0
57953.86,58300.0,57826.16,58202.01,4597.612978,266956832.47856423,196607.0
58202.01,58387.35,57320.0,57467.12,7281.081454,420793693.4180023,240425.0
57467.12,57618.0,56790.57,57250.0,8955.153452,512265101.9697237,371640.0
57250.0,57766.84,56777.77,57756.36,7507.162594,430816941.8365636,275976.0
57756.36,59272.0,57746.74,59018.29,13510.602382,790047329.0754725,445105.0
59020.0,59240.0,58610.0,59005.2,9601.70311,565983389.1713629,411191.0
59005.21,59130.0,58479.59,59129.99,7402.312798,435308308.6933606,291540.0
59129.99,59495.24,58600.0,58608.7,8399.235136,496070803.6299948,328599.0
58610.19,59031.66,58349.0,58576.59,7077.615207,415870886.09897,249611.0
58576.59,59000.0,58300.0,58541.34,9964.362868,583770947.7056767,395459.0
58541.34,58998.0,57413.02,57818.53,14803.050227,860857624.0355442,457092.0
57818.54,58282.12,57722.23,58225.0,7405.807618,430331844.78254694,281689.0
58225.01,58311.91,57483.71,57991.15,6550.929671,380009450.8954252,248063.0
57990.03,58200.01,57161.86,57922.75,8169.498381,471566668.01570624,257269.0
57922.74,58655.0,57268.0,57850.57,12269.317476,710393600.8514816,366989.0
57850.57,57938.77,55700.0,56320.47,18724.988932,1065653582.7777869,519600.0
56320.47,56937.15,55612.0,56451.45,14027.920076,792236640.3199458,427602.0
56451.46,56850.0,55473.0,56153.83,12331.758176,692672948.6627368,392846.0
56153.84,56570.24,55717.15,55953.45,5704.922618,320770575.8568573,242127.0
55953.44,56700.0,55700.0,56540.62,6505.06615,366501953.8128476,201277.0
56540.62,57333.85,56529.78,57025.71,7699.109333,438774554.6000627,322528.0
57023.63,57267.49,56330.77,56421.18,7567.58103,429434763.51876014,299057.0
56421.17,57912.02,56311.77,57768.13,10949.664726,628869018.2211909,313392.0
57769.0,58153.31,57538.52,57734.94,6729.021841,389043720.74664026,317499.0
57732.53,58100.0,57449.04,58077.52,4832.703939,279155671.65292525,207327.0
58077.52,58419.45,57806.03,57985.71,5235.243334,304269077.66080445,233426.0
57985.71,58314.0,57654.0,58051.42,5646.760536,327553152.3576396,228959.0
58048.7,58894.9,57669.58,58527.19,9447.290473,550748791.1690568,373172.0
58527.2,58783.47,58024.0,58240.0,9093.856963,531251988.698254,322353.0
58239.99,58528.0,57870.57,58370.59,6360.45098,370464923.02351874,246212.0
58370.59,58600.0,57873.31,58142.54,5048.282625,294052764.38031054,211840.0
58142.55,59238.27,57900.01,59229.5,9223.429817,540949070.5736202,317943.0
59229.5,61500.0,59229.5,60480.4,24587.78409,1490046815.8378763,691443.0
60480.4,60997.18,60338.54,60575.94,7829.186927,474895919.94491315,342444.0
60575.94,60800.0,59811.74,60247.26,9993.590247,602515058.5620456,363605.0
60247.26,60550.0,59550.0,59567.38,8707.685139,522762761.38852066,381422.0
59567.38,59842.63,58374.61,59769.13,9564.747897,565968926.1620579,373541.0
59769.13,60699.0,59544.94,60268.58,7833.533469,471960570.61287,296604.0
60268.58,60328.0,59339.83,59655.49,7509.804918,448864627.36456525,285403.0
59655.5,60144.7,59450.0,59721.84,6455.016917,385616106.5110668,304434.0
59721.85,59844.0,59232.52,59645.46,6682.289471,398000917.864884,287283.0
59645.45,60190.0,59405.18,59705.53,7050.787283,421228238.0437452,312697.0
59705.53,60130.57,59433.29,60002.43,5625.283333,336362466.22085005,259681.0
59998.8,60456.29,59586.01,60368.96,6713.022809,402388177.4785678,247054.0
60368.95,61300.0,60020.0,60711.01,11533.081244,698906532.2676128,362606.0
60711.0,60878.25,59350.59,60241.5,13766.95154,828747580.6791782,396346.0
60241.5,60584.28,59610.96,59986.83,11036.988971,664086619.7630318,340025.0
59986.82,60223.0,59680.9,60090.41,7061.201309,423175921.90108347,247721.0
60090.42,60241.32,59759.05,59860.0,6263.791244,375738035.7819925,212546.0
59860.01,61100.0,59805.15,60493.43,11980.169413,725880191.4312531,287778.0
60493.43,61415.5,60330.74,61050.99,12164.502692,739514520.577632,398630.0
61050.99,63287.88,61046.45,62942.21,25344.270701,1585447845.6336603,765154.0
62942.21,63657.86,62500.0,63331.83,14989.358954,943659497.47527,469083.0
63331.83,63777.77,62530.0,62997.02,11918.959594,752746355.844491,415467.0
62997.02,63666.0,62842.99,63575.0,6451.427392,407628964.4273112,367623.0
63575.01,63869.99,63063.32,63749.19,9361.667022,593301895.1295474,309691.0
63749.19,64854.0,63605.85,64288.8,14251.696362,915842115.17182,500342.0
64288.8,64787.98,63012.84,64511.21,15881.755071,1016198168.8053498,495263.0
64509.48,64640.58,62345.67,63045.02,17788.978116,1129596107.8362556,530708.0
63045.03,63764.62,61301.0,62150.04,17414.371114,1088415799.552256,471771.0
62150.03,63062.38,61873.51,62959.53,7917.876308,495727141.66174775,337850.0
62959.53,63491.45,62333.55,63056.61,8402.314314,528860350.98985016,274881.0
63056.62,63460.22,62706.4,62842.56,7327.518793,461930683.784746,270318.0
62842.56,63137.92,62020.0,62361.12,8516.094074,532534171.3888349,312356.0
62359.11,63074.05,62347.36,62715.18,8512.839126,533872725.89404577,348586.0
62715.17,63573.02,62308.0,63363.29,10091.157891,634271904.529917,383488.0
63363.29,63800.0,62963.78,63159.98,8799.776142,557461901.7057881,348399.0
63158.74,63520.61,62684.01,62937.91,13183.808033,832026233.063141,346268.0
62942.41,62961.81,61025.0,61414.83,18777.956363,1159281741.1078167,490663.0
61414.88,61607.83,60000.0,60853.81,18201.041988,1105465174.3574862,515099.0
60853.8,61627.0,60250.0,61551.62,20484.587991,1249103618.0287163,529392.0
61551.62,61877.0,61105.0,61713.43,12729.63676,783519590.4716511,434673.0
61713.42,62087.98,61333.0,61334.8,8387.108749,517896312.586682,323845.0
61334.81,62506.05,61114.14,62372.27,10253.686831,634471274.9670651,383327.0
62372.27,62464.38,61857.55,62114.99,7769.151346,482913984.8894452,323924.0
62114.99,62458.28,60700.55,60886.91,11323.908231,697905982.304765,435767.0
60886.93,61222.0,60094.0,60264.66,13371.078768,812128252.1709182,524659.0
60264.65,60785.0,59580.91,60705.02,10217.080882,616185209.3738072,345035.0
60705.02,60955.0,59969.98,60006.66,5977.35007,362097106.96904606,256104.0
60006.67,60499.0,50931.3,55014.46,28130.890376,1600190319.6160362,779909.0
55000.01,56527.04,53924.76,56180.34,30550.025362,1695215977.090194,813899.0
56184.51,56498.0,53064.66,53308.92,25490.496917,1399231657.3319328,606245.0
53299.32,55774.23,53200.0,55452.45,18764.392154,1029877636.635956,480799.0
55452.45,55967.66,54859.75,55720.66,11851.771742,657616868.9356856,370545.0
55720.66,56688.28,55537.48,56150.01,10094.555273,567247267.8193495,392692.0
56150.01,57291.0,55690.62,57030.9,10659.382877,604441407.6512231,412059.0
57030.9,57485.46,56410.68,57323.35,10568.119421,601998425.8898312,306545.0
57323.34,57526.81,56120.03,57107.4,16466.710209,935323830.2570376,533143.0
57107.41,57142.2,54221.58,54585.22,20940.525462,1167830792.162743,554422.0
54581.82,56100.0,54351.67,55930.94,12023.52046,664973288.0099319,350943.0
55930.94,56600.0,55517.45,55633.14,7570.783838,424051836.67637664,233415.0
55347.535,56043.155,54423.705,55021.854999999996,10106.930249000001,556145496.5964768,302173.5
54764.13,55486.31,53329.96,54410.57,12643.07666,688239156.516577,370932.0
54410.57,56419.13,54230.38,56266.83,13231.942552,733184574.0493016,429932.0
56266.83,56455.93,54649.58,55323.19,13586.019099,756795253.9277849,374728.0
55323.18,56782.0,55099.63,56572.44,13480.196249,754086101.0093907,364447.0
56572.44,57076.24,56090.0,56425.0,10580.662534,599461979.8701601,357413.0
56425.0,56757.91,55170.61,55204.6,10701.908135,598715538.9314194,329542.0
55204.6,55822.77,54968.69,55304.04,8687.949585,481304360.0520559,302344.0
55304.04,55750.0,54276.85,54563.37,11444.900521,630446385.2757211,377735.0
54563.36,56346.7,54300.0,56153.75,13237.465642,736187051.901846,361773.0
56149.93,56339.98,55129.0,55478.7,8554.672772,476270597.71425736,278314.0
55478.7,55481.16,53536.02,53787.63,14357.860254,781625644.8220034,485238.0
53787.62,54638.0,52561.0,53497.09,20660.958027,1107260520.1667671,449613.0
53494.63,54850.0,53450.0,54144.99,11139.015906,604744297.4024544,298539.0
54146.01,55223.0,53080.0,54866.62,15193.810899,821552104.5572853,415995.0
54866.63,55521.48,54310.04,54651.64,12713.728908,697194345.4643904,370014.0
54651.63,55166.19,52222.17,52923.54,20501.112106,1098634512.458325,501891.0
52923.54,52932.39,50500.0,51690.96,24448.005491,1265598077.26887,708569.0
51690.95,52131.85,48555.0,50298.76,39495.750509,1991206061.105366,914664.0
50298.76,50572.08,47700.0,47942.44,30271.241013,1483161434.579534,632137.0
47936.0,50269.17,47500.0,50070.36,24132.001047,1179176253.0043483,521160.0
50070.36,50300.0,48541.0,49836.62,15811.39073,781084997.7077239,330998.0
49836.63,50920.0,49470.26,50876.72,11761.532293,590029907.9002216,252043.0
50876.71,51301.34,50140.0,51125.14,10758.865127,546438663.1707245,237235.0
51110.56,51166.22,49304.06,50109.93,10590.627596,530174611.06717485,201051.0
50109.92,50631.16,49649.7,49805.2,7461.859934,374310740.837272,160703.0
49798.96,50217.89,48657.14,49073.71,11991.55327,591776278.4391309,263286.0
49072.12,50360.63,48900.0,50212.03,12218.301576,605134565.7340046,216616.0
50210.01,50888.0,49650.0,50667.75,6999.069782,352040584.41647196,173074.0
50667.79,51000.0,49900.0,50047.84,6100.100415,308644222.3846086,150255.0
50047.84,50452.85,49600.0,49615.54,6421.008713,321413769.8019733,127917.0
49865.895,50366.425,49380.97,49583.135,8472.3678095,421589120.53508747,201038.0
49683.95,50280.0,49161.94,49550.73,10523.726906,521764471.2682016,274159.0
49550.74,50567.91,49450.0,50257.97,10588.501255,529768203.8767016,256965.0
50257.97,50434.0,49295.09,49333.01,8232.075006,410376008.77636427,306064.0
49333.01,49593.18,46930.0,49066.77,22484.44609,1084243635.4506216,510150.0
49066.76,52500.0,48753.44,52398.99,21323.436996,1092800209.9191437,398377.0
52398.99,53080.0,52000.0,52801.37,12982.595229,682297812.3905828,346240.0
52801.37,53685.0,52275.0,53598.39,13057.445464,693392592.8827316,325033.0
53598.39,53950.0,53200.0,53571.12,12487.794224,669355826.6503689,360922.0
53571.13,54356.62,52868.07,54036.19,13564.515841,729630997.9735485,362520.0
54038.21,54250.0,52600.36,54001.39,12895.01437,688211063.5810117,381452.0
54001.38,54160.61,53267.71,53460.3,7766.386738,417323176.41992736,212705.0
53460.3,54933.74,53222.0,54545.01,10521.366388,571037569.3560374,256369.0
54545.0,55242.32,54248.92,55152.43,9661.994348,528491624.0282511,322440.0
55152.43,55300.0,54258.32,54981.87,12350.414879,677177657.8786205,336652.0
54981.86,55081.61,54258.4,54761.7,7488.529758,410226774.918674,234258.0
54761.7,55460.0,54738.43,55011.97,6275.342564,345462525.7654794,206242.0
55011.97,55738.0,54769.42,54774.05,9735.221767,538535511.2077692,255499.0
54774.05,54995.07,53813.16,54255.98,10449.153628,568022814.0012567,384389.0
54255.98,55087.85,53917.64,54853.26,8471.396246,461280647.62842435,290349.0
54853.26,55327.0,54111.11,54338.14,8387.128843,459311959.8100017,278123.0
54338.14,55432.0,54245.33,55411.97,6539.816426,358295630.59714526,227726.0
55407.03,56428.0,54002.0,54846.22,11547.742105,634796224.2620806,393956.0
54846.23,55195.84,54046.33,54265.1,7127.891941,389101528.7387364,244149.0
54265.1,54493.87,53482.22,54465.14,8732.810154,471860522.9354713,281822.0
54465.27,54739.43,53759.98,54300.16,8709.305142,473048678.66917866,315088.0
54300.16,54531.89,53303.68,53703.11,10338.510248,557119590.36986,380081.0
53703.11,53816.19,52476.69,52860.02,11220.072802,594616535.610676,339434.0
52860.02,53650.63,52330.94,53555.0,6357.429168,337473479.1521188,203102.0
53555.0,53816.36,53013.01,53679.03,8135.865818,435131409.9893272,235789.0
53679.04,54558.8,53673.05,54343.11,9665.962742,523751806.8885867,339911.0
54343.11,54792.33,54051.11,54230.63,7863.061573,427702521.9858773,296678.0
54230.64,57258.15,54170.89,57180.06,21815.522266,1218766695.258289,616960.0
57180.05,57385.0,56277.39,57007.38,11856.686738,673987322.4052761,416378.0
57007.38,57963.0,56374.21,57694.27,9241.810908,528847616.2120232,361932.0
57697.25,58458.07,57421.05,58178.67,10096.9404,585793602.3017246,371445.0
58177.59,58422.31,57585.55,57725.14,6729.896248,390366755.59225136,247941.0
57725.14,57930.0,57116.16,57816.9,7190.046728,413826102.81447715,320520.0
57816.91,58043.01,56956.14,57356.58,7376.619727,424641886.2895622,379142.0
57356.59,57998.97,57218.0,57770.31,6358.756896,366181027.1601832,234184.0
57770.32,57939.0,57243.65,57800.37,4848.091837,279533580.68432224,189781.0
57797.35,57911.02,56323.66,56450.19,7209.986588,412370178.5563109,253484.0
56450.19,57129.0,56171.31,56633.02,6137.573368,347941063.119922,247263.0
56633.03,57090.0,56035.25,57090.0,7180.359993,405738581.00299287,242017.0
57090.0,57286.96,56231.55,56595.2,5974.877612,339209620.23889464,220996.0
56595.2,56968.56,56317.59,56836.4,5016.931961,284437324.9372748,199681.0
56836.39,57141.05,56212.0,56578.21,5293.149341,300066462.5842317,208197.0
56578.21,58289.99,56525.0,57925.8,9396.291029,542693379.0261351,279773.0
57925.79,58848.0,57696.7,58787.87,9346.972255,543800680.5466253,329460.0
58787.88,58981.44,58277.12,58657.63,9368.154323,549203194.2815338,304558.0
58657.64,58770.0,57260.0,57601.83,11235.733692,651939272.2111464,418051.0
57603.33,58170.0,57169.0,57564.87,8767.243395,506079147.94931835,368455.0
57564.86,57575.05,56435.0,57169.39,9535.536592,543888868.612622,401831.0
57169.39,57200.0,54580.0,55452.17,16977.898231,947232608.1698679,488126.0
55452.16,56361.82,55122.0,55917.97,8518.871254,476542730.123228,249000.0
55917.98,56637.89,55555.0,56143.42,10623.433906,595991793.6462157,325747.0
56143.43,56321.18,53526.0,53799.33,25558.309394,1406777206.3734276,677402.0
53802.54,54745.81,53201.01,54541.13,15002.0973,810866430.7453544,454309.0
54539.73,54824.0,53046.69,53200.01,8644.015818,467991295.24288166,298045.0
53205.05,55415.83,52900.0,54795.19,13128.377866,717224034.8818909,367381.0
54798.87,55285.71,53922.84,54858.35,10080.014011,550312273.4626281,296409.0
54858.35,55809.24,54679.13,55108.95,9957.733141,550188146.8379679,327520.0
55108.95,57712.06,55032.65,57636.74,19336.62196,1091247178.6354342,543966.0
57635.89,58069.82,57043.0,57136.04,14748.367549,847800526.0703508,469674.0
57136.04,57619.86,56576.04,57436.11,10012.808912,571222136.2631645,373169.0
57436.11,57570.0,56570.66,56797.09,9957.851377,567332324.5768191,332375.0
56797.09,57568.42,56331.66,56814.79,9411.582305,535763969.242815,348061.0
56814.79,58360.0,56772.75,57988.0,12460.66657,718258004.3457018,382199.0
57988.0,58099.0,56763.0,57088.49,12092.188503,693195512.3729848,421346.0
57088.48,57475.0,55200.0,56128.42,17181.908263,967633010.232694,631771.0
56128.42,56794.4,55674.13,56393.68,9077.47489,510106706.9660828,344129.0
56393.68,57122.17,55476.74,55705.67,13216.079461,742260615.9033407,430607.0
55705.67,56280.88,55241.63,55766.34,9694.867861,541389192.3600736,299593.0
55766.33,56784.0,55570.35,56464.74,10430.293682,586931047.5526586,326935.0
56464.74,57680.0,56228.24,57519.24,14789.919732,844603217.8109975,466203.0
57519.25,58650.0,57132.65,57584.01,15968.628033,925244409.5658545,481485.0
57584.01,58074.31,56749.75,57314.75,10442.95906,598946004.2818475,356869.0
57315.49,58400.0,56900.0,58099.98,9205.851909,531794266.2790671,378389.0
58099.86,58599.99,57500.0,58463.06,9129.56824,529824644.93116826,310360.0
58463.06,59379.26,58305.0,58556.09,13405.425347,789102453.4858336,467964.0
58556.09,59438.64,57472.95,57599.87,16338.473914,958534481.0651854,421401.0
57599.86,59300.0,57560.63,59030.56,13538.222106,793899977.5637358,421712.0
59030.56,59500.0,58466.0,58862.05,8092.364512,476398008.6630739,311552.0
58866.53,59300.0,58325.09,58632.78,11973.236961,703648240.6478242,368736.0
58635.72,58974.91,57575.0,57965.59,16054.303408,935047521.0020087,475419.0
57965.59,58400.0,57535.61,57907.49,9774.47663,566633935.0435839,310211.0
57907.49,58000.0,56235.66,57379.58,15021.126402,858128668.6872873,452934.0
57379.58,57883.11,57048.96,57266.97,8143.732782,467740253.06168616,275740.0
57266.97,58439.7,57179.18,58240.84,8839.243727,512354083.0642085,287099.0
58240.83,59444.9,58009.96,59356.76,10905.208524,641705754.230417,326093.0
59356.77,59500.0,58355.79,58370.17,9885.999879,583293798.1776531,296005.0
58370.17,58593.79,57301.81,58070.63,12483.083175,724056456.5141146,402201.0
58070.63,58320.0,56700.0,58296.36,16492.411996,949081568.3104126,428786.0
58296.35,58593.7,55516.85,55733.76,18984.7367,1082376837.315503,504590.0
55733.76,56269.89,53400.0,55816.14,20834.908976,1151268225.418037,617744.0
55816.14,56435.48,54370.0,55142.46,14287.879015,791264540.4621769,363704.0
55142.44,55846.9,54589.0,55740.09,9500.419613,525424940.0870126,268330.0
55737.89,56190.0,55125.71,55210.47,11000.371098,612323289.7650938,334264.0
55210.47,56176.0,54766.44,56052.82,13895.315089,771313320.5853947,406443.0
56052.83,56850.0,55750.0,56608.94,9622.533917,541964988.0090157,304582.0
56608.93,56862.43,56168.98,56670.02,6023.021818,340739575.8543253,234157.0
56670.02,57872.18,56555.12,57756.94,10732.229562,613694000.0723441,332661.0
57756.95,58000.01,56882.0,57101.07,9083.459784,520822449.5512067,259702.0
57101.08,57195.5,55950.45,56421.46,12121.894047,685336701.6019164,328328.0
56421.45,56900.0,55232.56,55479.13,16223.015851,910401035.9684048,422492.0
55479.13,55677.31,53500.0,54432.39,20363.459058,1110400840.593414,542201.0
54437.0,54751.92,48600.0,49631.32,31318.731534,1635460065.3231816,791442.0
49537.15,50829.98,46000.0,50461.99,42786.026884,2122372199.7010255,939750.0
50461.99,51367.19,50282.0,50879.72,16124.773991,820864523.1949259,423501.0
50879.73,50950.0,48457.12,49777.01,28154.674056,1398171914.4604058,667141.0
49777.01,50884.34,49458.68,49627.64,17291.357104,867253398.4679195,450914.0
49627.63,50429.99,47000.0,48568.85,28937.196702,1403797607.520661,662627.0
48569.97,49879.77,48350.0,49670.97,14037.973384,691235045.2564626,426573.0
49671.92,50390.7,49021.01,49157.93,13663.102417,680454305.7261344,340927.0
49157.94,50286.26,48799.75,49987.2,14234.109728,703365312.3877628,352301.0
49987.19,50958.32,49880.0,50538.14,14914.497144,752810309.4048272,383575.0
50538.13,51483.0,50037.0,51211.98,13868.253264,703799792.3358723,364675.0
51211.98,51322.41,50083.8,50138.09,12471.01461,631862286.0055522,337756.0
50141.33,50294.6,49030.0,49841.45,10931.227143,543612909.547762,316626.0
49844.16,50700.0,49269.78,49627.01,10530.443458,526516104.58322,308270.0
49627.02,49861.2,48400.0,48469.28,14762.202922,725778028.8525089,377537.0
48469.71,49298.59,47721.84,48929.74,16135.570945,782565251.4917686,395384.0
48929.73,49697.63,48527.07,48982.99,14914.284986,733070728.9325142,356383.0
48983.0,48994.27,46900.0,48108.4,20279.083932,969301107.7274163,479104.0
48108.4,48738.75,46555.0,46762.99,12815.863116,613544624.9299294,370113.0
46762.99,48406.44,46467.0,48383.46,12801.101382,610132094.0104548,328221.0
48386.62,49500.0,48034.82,49375.28,10802.033375,527037403.673969,290583.0
49375.28,49795.89,48656.0,49014.99,10956.006583,539356014.4628025,295393.0
49014.99,49249.06,47566.01,47727.26,14166.961995,686860355.9847221,359065.0
47727.26,48097.59,44444.44,45549.26,36819.653456,1707677066.0791063,738566.0
45553.24,46480.0,43825.39,46431.5,28724.055984,1296434673.904846,649467.0
46426.83,46686.0,42777.0,42915.46,28171.858447,1254164925.5566952,554773.0
42915.46,45400.0,42196.97,45149.18,40557.45817,1776455814.9040892,740284.0
45143.28,45800.0,44291.84,45731.39,23851.50751,1076550350.6978705,433504.0
45733.55,45791.04,43156.0,43362.75,23137.989315,1030222860.5412267,445235.0
43357.0,44400.0,42001.0,44197.73,30883.162039,1333084871.6103878,596249.0
44197.73,44939.2,42500.0,43538.04,20055.197255,876276708.6235878,446776.0
43538.02,45281.34,43150.79,44779.83,19252.919453,859544979.9214774,369611.0
44774.78,45799.29,44738.26,45172.7,17218.430549,778844074.1646553,350030.0
45172.69,45662.14,44607.08,45321.02,13102.729608,591310691.8222177,345672.0
45318.76,45341.84,42507.0,42969.47,29573.283582,1288631983.9313436,610152.0
42969.46,43825.65,42371.96,43262.71,23258.654334,1002508391.205597,527951.0
43262.7,43522.64,42250.02,42849.78,14573.843258,625830161.5026104,357749.0
42849.78,43584.9,40125.0,40591.15,36126.910476,1492144582.4267876,658974.0
40591.99,40846.97,38550.0,40371.44,49067.767549,1940384906.6152833,898964.0
40354.98,40888.0,36333.0,38700.0,47653.497869,1860509790.8756368,824678.0
38700.0,39295.51,30000.0,37318.52,121040.676466,4301363249.709591,2179036.0
37310.14,40442.0,36111.0,39342.93,63230.661933,2450349198.329657,1050886.0
39337.45,40200.0,36600.01,36690.09,37227.728868,1432943206.9148414,718524.0
36671.23,38599.0,34850.0,38341.04,48547.699017,1795417060.1611288,906538.0
38340.01,40780.87,38202.11,39959.68,32200.027784,1280082492.5321002,699189.0
39959.67,40690.56,38700.0,40475.17,29967.717243,1194435615.0994847,585794.0
40476.68,42451.67,40086.09,41432.88,38027.21318,1583607026.4730892,780395.0
41432.88,41450.0,38110.0,40116.04,36207.219624,1433861665.728078,738624.0
40116.04,41900.0,39383.52,40526.64,18067.720075,732493207.1823386,559358.0
40525.39,42200.0,40408.84,40666.91,16888.741956,697108239.0801209,471460.0
40662.0,40800.0,39222.0,39842.57,19169.072594,765365103.2464176,427012.0
39842.58,41230.67,39277.0,41124.29,21578.030744,872744799.616,439864.0
41124.3,41789.4,36444.44,36794.57,60933.591059,2346135429.356095,1084652.0
36803.28,37825.75,35501.01,36062.12,41178.470595,1513755560.1931534,734955.0
36062.13,37447.0,33488.0,37252.01,42352.98131,1518237478.782342,835393.0
37263.35,38100.0,36517.03,36951.85,23246.891063,867880498.6753364,437739.0
36947.31,37219.45,35200.62,36269.28,25655.682555,927544476.7130913,517234.0
36266.36,38827.52,36258.96,38157.76,24609.50253,922202302.6897565,506359.0
38157.75,38829.0,37000.0,38162.4,23049.098027,877801723.9800981,530775.0
38161.92,38600.0,37158.14,37286.65,16910.015371,641057621.176692,408152.0
37286.65,38400.0,37268.76,37449.73,13071.054143,494081024.4394268,316432.0
37458.51,38270.64,36668.99,37421.59,14854.362753,558227962.4883082,299121.0
37421.59,37421.59,35530.0,35927.69,19893.347229,728023023.2041885,470502.0
35927.7,35930.89,33800.59,35389.1,48344.189587,1687513500.4870703,852365.0
