o,h,l,c,v,qav,num_trades,EMA_7,EMA_25,EMA_99,MACD,Signal_Line,MACD_above_Signal,MACD_diff_Signal,RSI,Middle_Band,STD,Upper_Band,Lower_Band
1773.23,1781.51,1724.0,1752.08,176254.38331,309201842.1224452,167266.0,1773.3074195078052,1587.7919390988034,1081.189968620282,149.08350300790903,153.16827220432106,0,-4.084769196412026,64.53377354539072,1624.0520000000001,188.87722020290835,2001.8064404058168,1246.2975595941834
1812.18,1840.97,1800.0,1837.76,117911.85703,214578810.33805272,132205.0,1789.420564630854,1607.0202514758184,1096.3213692478762,146.9039210043402,151.9154019643249,0,-5.011480959984709,63.898224317817025,1649.328,181.44983710453448,2012.227674209069,1286.428325790931
1908.16,1940.0,1906.44,1922.55,127186.51644,244820915.8751621,141359.0,1822.7029234731406,1631.2917705930633,1112.8459418629186,150.28602717243507,151.58952700594693,0,-1.3034998335118644,65.94388056876524,1678.0404999999998,176.68006703985995,2031.4006340797198,1324.6803659202799
1930.07,1972.82,1930.07,1952.88,141127.82781,275933150.04851115,235740.0,1855.2471926048554,1656.0293267012894,1129.6466230256603,153.64265135345022,152.0001518754476,1,1.6424994780026054,64.83786259541986,1707.109,171.33797397326134,2049.7849479465226,1364.4330520534772
1978.69,2022.0,1975.52,1992.56,132820.86985,265100047.4550203,155384.0,1889.5753944536414,1681.916301570421,1146.904890565147,157.6869278331235,153.1375070669828,1,4.549420766140685,66.6370782186197,1741.4869999999999,154.56748024219002,2050.62196048438,1432.3520395156197
1959.82,1976.31,1938.0,1966.13,106766.14756,209128594.0240878,132515.0,1908.7140458402312,1703.7788937573118,1163.2893927538441,156.95014242166417,153.90003413791908,1,3.0501082837450895,77.05938762003811,1773.1564999999998,129.22078940100826,2031.5980788020163,1514.7149211979834
1733.33,1765.0,1659.0,1746.42,306309.61293,525231728.0476203,288664.0,1868.1405343801734,1707.0589788529032,1174.9520048987672,137.057559635801,150.53153923749548,0,-13.47397960169448,53.04129800622002,1784.6710000000003,114.53861228515552,2013.7482245703113,1555.5937754296892
1573.99,1608.37,1446.07,1447.64,261193.55218,399778891.5430135,273395.0,1763.0154007851302,1687.1036727872954,1180.4057648007918,96.07599124646845,139.64042963929006,0,-43.564438392821614,34.55351030653381,1776.248,132.39048199211277,2041.0289639842256,1511.4670360157745
1660.46,1677.18,1595.84,1599.2,209392.31458,344338330.870986,179676.0,1722.0615505888475,1680.3418518036574,1188.7816495047757,74.96329816369848,126.70500334417176,0,-51.741705180473275,43.885977246580595,1773.5584999999999,135.53526366828027,2044.6290273365603,1502.4879726634395
1627.37,1636.99,1567.08,1585.3,157488.44739,252026037.726834,207887.0,1687.8711629416357,1673.030940126453,1196.71201651468,56.458899900403594,112.65578265541814,0,-56.19688275501454,40.988081237164074,1767.3280000000002,141.35436897162788,2050.036737943256,1484.6192620567444
1532.46,1562.25,1474.1,1479.5,171552.05512,261688997.97512808,161877.0,1635.7783722062268,1658.1439447321106,1202.3677761843862,32.87785966676324,96.70019805768716,0,-63.82233839092392,34.907317562819955,1755.9195,154.9741740954849,2065.8678481909697,1445.9711518090303
1453.57,1515.02,1445.02,1512.0,139862.42152,207729358.71855712,132657.0,1604.83377915467,1646.9021028296409,1208.5604206606986,16.620601823691686,80.68427881088807,0,-64.06367698719639,37.89277711320405,1753.2475000000002,158.84358227596695,2070.934664551934,1435.5603354480663
1318.29,1395.0,1301.71,1389.24,280190.64621,377390466.4166984,215723.0,1550.9353343660025,1627.0819410735148,1212.1740122474846,-6.098795082688866,63.327664032172684,0,-69.42645911486156,34.084202619739244,1737.9115000000002,178.28276379406788,2094.477027588136,1381.3459724118643
1551.75,1565.0,1502.49,1513.26,191474.33712,293525643.4387202,178227.0,1541.516500774502,1618.3264071447832,1218.195732002535,-13.936057102414907,47.87491980525517,0,-61.810976907670074,38.94446140411907,1724.9465,184.93470922619625,2094.8159184523925,1355.0770815476076
1553.3,1563.94,1468.01,1479.91,330020.53929,498141571.9091124,269328.0,1526.1148755808765,1607.6789912105692,1223.430017362484,-22.577945498468807,33.78434674451037,0,-56.36229224297918,40.06163778308466,1711.8075000000001,192.7763191089854,2097.360138217971,1326.2548617820294
1600.58,1635.96,1587.0,1605.93,180530.64563,291392684.9642049,195832.0,1546.0686566856575,1607.544453425141,1231.0800170152343,-19.038479763200712,23.21978144296816,0,-42.25826120616887,41.77692018472933,1702.571,193.2243779678214,2089.019755935643,1316.1222440643571
1576.4,1599.84,1506.45,1526.71,203721.11377,316470036.73460513,210122.0,1541.2289925142431,1601.326418546284,1236.9926166749296,-22.367975500375906,14.102230054299346,0,-36.47020555467525,35.90373630756521,1686.8884999999998,194.17843276291546,2075.2453655258305,1298.5316344741689
1481.27,1537.64,1448.52,1533.58,181567.8818,272124051.0799359,169887.0,1539.3167443856823,1596.1151555811853,1242.9243643414309,-24.17361488989627,6.447061065460224,0,-30.620675955356496,34.8145733738954,1673.5955000000001,195.16546155492352,2063.9264231098473,1283.264576890153
1544.0,1627.85,1540.62,1620.71,252386.55538,403151509.2545771,302502.0,1559.6650582892619,1598.007066690325,1250.4800770546021,-18.362265523966244,1.485195747574931,0,-19.847461271541174,36.98049788172683,1664.4035,192.99025446556416,2050.3840089311284,1278.4229910688716
1651.99,1677.61,1640.84,1658.26,112346.29219,186796872.0286854,234503.0,1584.3137937169465,1602.6419077141463,1258.63567551351,-10.604515843833497,-0.9327465707067548,0,-9.671769273126742,39.30390433374792,1656.0809999999997,189.26642549591048,2034.6138509918205,1277.5481490081788
1742.1,1780.0,1722.35,1773.6,155569.65235,271658290.8705703,243035.0,1631.6353452877097,1615.7925301976736,1268.93496200324,4.7952540291346395,0.212853549261524,1,4.582400479873115,51.01813005693736,1657.157,189.90102247722038,2036.9590449544407,1277.354955045559
1832.37,1847.31,1809.77,1828.05,111923.45187,204445890.5783166,171215.0,1680.7390089657822,1632.1200278747758,1280.117262763175,21.14954376973219,4.4001915933556575,1,16.749352176376533,67.4424789311031,1656.6715,189.42681242646634,2035.5251248529325,1277.8178751470673
1831.04,1870.2,1820.75,1838.92,154017.92743,284453775.3076809,164814.0,1720.2842567243367,1648.0277180382548,1291.2933175079113,34.58883580273891,10.437920435232309,1,24.150915367506606,62.61976457705995,1652.4900000000002,184.0968378184044,2020.683675636809,1284.2963243631914
1795.3,1818.54,1779.06,1793.48,157298.71258,283022887.3203316,187067.0,1738.5831925432526,1659.2163551122353,1301.337051157753,41.09917758583265,16.57017186535238,1,24.52900572048027,60.60714140137774,1644.52,173.55643374630603,1991.6328674926121,1297.4071325073878
1775.56,1785.48,1739.0,1739.0,158880.25798,281310318.8080306,178867.0,1738.6873944074396,1665.3535585651402,1310.0903101345978,41.38552311291937,21.53324211486578,1,19.852280998053594,63.9516129032258,1631.842,155.07126940793574,1941.9845388158715,1321.6994611841287
1876.06,1928.52,1871.91,1926.9,145141.51033,276132363.5110708,170730.0,1785.7405458055796,1685.472515598591,1322.4265039319057,56.12741179524778,28.452076050942182,1,27.6753357443056,69.11276948590381,1629.8805,150.80986287985687,1931.5002257597137,1328.2607742402863
1858.01,1878.96,1836.0,1871.16,103310.78932,192250518.49556127,187190.0,1807.0954093541845,1699.7561682448534,1333.4011738532674,62.59120022960474,35.279900886674696,1,27.31129934293004,73.66110881989042,1636.1175,158.2777403598502,1952.6729807197005,1319.5620192802996
1765.84,1793.84,1752.0,1785.58,125041.70192,221759644.90625647,194970.0,1801.7165570156385,1706.3580014567879,1342.4447503762021,60.11523731943316,40.24696817322639,1,19.86826914620677,63.89472824866828,1653.0145,155.10439905108768,1963.2232981021752,1342.8057018978247
1803.91,1813.76,1761.92,1784.08,110468.61712,197317694.4016001,134892.0,1797.3074177617289,1712.3366167293427,1351.277455368678,57.37064828930511,43.671704196442136,1,13.698944092862973,66.04119862038414,1662.2585,157.2231487668305,1976.704797533661,1347.812202466339
1772.78,1838.79,1767.19,1827.36,136561.50668,246906725.7407418,178812.0,1804.8205633212965,1721.184569288624,1360.7991062613044,58.019068299440505,46.54117701704181,1,11.477891282398694,62.79424510313745,1674.3614999999998,160.2743526212378,1994.9102052424753,1353.8127947575242
1822.22,1832.09,1759.04,1767.72,135337.7199,244378064.3683726,187874.0,1795.5454224909724,1724.7642178048839,1368.937524136078,53.10829687376963,47.854600988387375,1,5.253695885382257,64.24796339430341,1688.7724999999998,154.69167312924523,1998.1558462584903,1379.3891537415093
1821.72,1829.0,1812.02,1826.64,73221.42699,133425827.6946229,95623.0,1803.3190668682294,1732.6008164352775,1378.0915736533564,53.355774567346316,48.95483570417917,1,4.400938863167148,66.32064333608074,1704.5044999999998,151.73900294757837,2007.9825058951565,1401.026494104843
1855.39,1859.28,1839.17,1847.84,54511.14736,100741437.0771499,146136.0,1814.449300151172,1741.4653690171792,1387.4865421802892,54.632792423369665,50.09042704801727,1,4.5423653753523965,63.65144430153024,1727.4345,135.3567290522922,1998.1479581045844,1456.7210418954157
1789.43,1797.88,1776.0,1795.97,60475.82971,108164573.6268741,110640.0,1809.8294751133792,1745.6580329389346,1395.6562113366833,50.87293128579972,50.24692789557376,1,0.6260033902259607,58.136869098687086,1741.5700000000002,126.26988410376282,1994.1097682075258,1489.0302317924745
1778.79,1783.43,1737.37,1737.86,107693.65856,189958802.956983,135453.0,1791.8371063350344,1745.0581842513243,1402.5002871099496,42.71186707504489,48.739915731467995,0,-6.028048656423103,47.73505031813227,1754.4675000000002,110.30066263459292,1975.0688252691862,1533.8661747308142
1702.93,1721.17,1692.46,1705.86,92645.08891,158328940.1336417,107163.0,1770.3428297512758,1742.0429393089148,1408.5674813677504,33.278419421888884,45.647616469552176,0,-12.369197047663292,42.029666157880314,1759.464,105.37114537620546,1970.206290752411,1548.721709247589
1721.33,1726.02,1624.09,1635.56,129985.45931,218190296.13253728,206350.0,1736.6471223134567,1733.85194397746,1413.1073317403952,19.900323176004576,40.49815781084266,0,-20.597834634838087,37.689476487965514,1764.9065000000003,95.01906951404261,1954.9446390280855,1574.868360971915
1594.95,1619.0,1570.0,1605.05,111978.50256,179024820.5490709,124839.0,1703.7478417350926,1723.9441021330401,1416.9461851055871,6.758278274801569,33.75018190363444,0,-26.991903628832873,38.3832903838329,1768.48,86.8545671313697,1942.1891342627393,1594.7708657372607
1641.28,1668.87,1634.31,1664.4,82560.98582,136963396.8940678,98170.0,1693.9108813013195,1719.3637865843448,1421.8952614034754,1.1192598675932004,27.223997496426197,0,-26.104737628832996,45.42836131878908,1770.6645,83.42403840588167,1937.5125768117634,1603.8164231882367
1682.54,1711.94,1682.33,1704.16,86253.57885,146840859.0135858,94968.0,1696.4731609759897,1718.1942645393954,1427.540556175406,-0.13979170349671222,21.751239656441616,0,-21.891031359938328,33.32185216245358,1772.9595000000002,80.75778270951068,1934.4750654190216,1611.4439345809787
1709.01,1714.47,1661.4,1675.03,76980.531,130060988.4753708,97150.0,1691.1123707319923,1714.8739364979035,1432.490345051898,-3.4483957355075745,16.71131257805178,0,-20.159708313559353,34.704827263510865,1768.0310000000002,83.67183528523,1935.3746705704602,1600.6873294295401
1787.86,1841.0,1775.98,1816.08,187412.14866,340666788.79725325,209706.0,1722.3542780489943,1722.6590183057572,1440.16213815086,5.250542937253158,14.419158649892056,0,-9.168615712638898,52.1891418563923,1767.4325000000001,83.26173265671729,1933.9559653134347,1600.9090346865655
1830.61,1858.29,1827.78,1858.27,86357.1038,158859563.1714124,137020.0,1756.3332085367456,1733.0906322822375,1448.524295387843,15.371699527738201,14.609666825461286,1,0.7620327022769153,55.03112666314034,1768.4,84.24278010606403,1936.8855602121282,1599.914439787872
1849.1,1917.77,1838.28,1900.63,170800.10784,321226608.1202871,260344.0,1792.4074064025592,1745.9782759528346,1457.5664094800861,26.505349853300686,16.98880343102917,1,9.516546422271517,54.9749453414631,1773.7574999999997,89.18395665700557,1952.1254133140108,1595.3895866859887
1944.39,1984.77,1885.02,1974.12,200178.83249,390229883.2707816,277695.0,1837.8355548019194,1763.5276393410782,1467.8974812904844,40.78869013853273,21.748780772529884,1,19.039909366002846,63.75559820857325,1785.5134999999998,99.28554282180092,1984.0845856436017,1586.9424143563979
2073.74,2082.32,2031.11,2062.63,114830.03854,236212228.7516488,174933.0,1894.0341661014397,1786.5355132379184,1479.7921316646748,58.575139762135905,29.11405257045109,1,29.461087191684815,65.13086185450675,1792.3,113.13174476548483,2018.5634895309695,1566.0365104690304
2071.0,2095.69,1996.3,2095.29,210481.60697,432244194.5944219,289080.0,1944.3481245760797,1810.2858583734633,1492.1020890313812,74.44822548134493,38.18088715262986,1,36.26733832871508,65.63586043043637,1803.5065,131.0382365761939,2065.5829731523877,1541.4300268476122
2077.33,2086.16,2055.13,2061.44,72141.26867,149544935.6186633,150540.0,1973.6210934320598,1829.6054077293509,1503.4888472507537,83.33570602509735,47.211850927123365,1,36.12385509797399,67.16541440893866,1817.2994999999999,143.02240595444658,2103.344311908893,1531.2546880911068
2112.91,2123.02,2087.99,2104.35,117829.36902,248062724.46130952,140589.0,2006.3033200740447,1850.7396071347855,1515.5060703057386,92.77215709470283,56.32391216063926,1,36.448244934063574,74.1725698154524,1833.313,156.41015147765066,2146.1333029553016,1520.4926970446988
2084.84,2129.35,2074.88,2113.6,112841.24979,238106462.1172776,194158.0,2033.1274900555336,1870.9596373551867,1527.4679488996237,99.84604716810077,65.02833916213156,1,34.81770800596921,77.72534406788881,1847.625,168.46790597055477,2184.5608119411095,1510.6891880588905
1976.91,2009.06,1937.28,1983.46,156698.96572,309445665.0357649,179520.0,2020.7106175416502,1879.613511404788,1536.5877899216312,93.86888358266492,70.79644804623823,1,23.072435536426696,71.87610040746517,1858.4119999999998,169.98241740652708,2198.376834813054,1518.4471651869458
2059.49,2077.23,2051.34,2057.81,73899.82097,152747398.8971198,176749.0,2029.9854631562375,1893.32093360442,1547.0122341231984,94.04724392361777,75.44660722171413,1,18.60063670190364,76.98212157330155,1869.9705000000001,175.47897554302602,2220.928451086052,1519.0125489139482
2062.25,2084.0,2047.57,2077.28,79758.86437,165031017.7991669,140166.0,2041.8090973671783,1907.4716310194647,1557.6175894407343,94.66838386113227,79.29096254959777,1,15.377421311534505,75.8334167584343,1881.4424999999999,181.35743717789782,2244.1573743557956,1518.7276256442042
2156.36,2167.57,2121.61,2128.42,79137.88145,169613443.9295701,153245.0,2063.4618230253836,1924.467659402583,1569.0336376519197,98.15573413854531,83.06391686738728,1,15.091817271158035,76.1727328809377,1898.0649999999998,188.21684967079395,2274.498699341588,1521.6313006584119
2148.6,2165.02,2130.78,2143.02,68218.16211,146520330.4847786,117872.0,2083.351367269038,1941.2793779100766,1580.5133648988813,100.93407712924159,86.63794891975814,1,14.296128209483442,79.39746472857018,1918.3230000000003,191.8354072773359,2301.993814554672,1534.6521854453285
2121.74,2145.34,2102.0,2142.31,89246.47732,189716803.0684465,172078.0,2098.0910254517785,1956.743271916994,1591.7492976009037,101.90395751079313,89.69115063796515,1,12.212806872827983,74.87912389609994,1940.1455,191.21782369783142,2322.581147395663,1557.7098526043374
2275.69,2318.0,2250.0,2297.38,177205.16334,405575666.01895726,278132.0,2147.9132690888337,1982.9460971541484,1605.8619116488856,113.87279305177162,94.52747912072644,1,19.345313931045183,78.56891907717532,1973.2364999999998,192.99096535370737,2359.2184307074144,1587.254569292585
2349.39,2385.97,2301.89,2335.3,180789.18022,424028700.1919985,300723.0,2194.7599518166253,2010.0502435269063,1620.4506734159077,124.977347472176,100.61745279101635,1,24.35989468115966,78.44438336801603,2009.7490000000003,188.69777668340726,2387.1445533668148,1632.3534466331857
2461.42,2491.0,2433.44,2478.51,103697.02098,255260936.19302192,177154.0,2265.697463862469,2046.0856094094522,1637.6118599475897,143.67741321497533,109.22944487580816,1,34.447968339167176,80.24682474004248,2050.4545000000003,197.8652327502575,2446.1849655005153,1654.7240344994852
2428.39,2440.88,2400.73,2429.66,121457.77287,294181065.078991,233248.0,2306.6880978968516,2075.5913317625714,1653.4528227486378,152.79424633865028,117.94240516837658,1,34.8518411702737,73.10893682394568,2086.7295,197.54037219541465,2481.810244390829,1691.6487556091706
2345.0,2384.25,2310.0,2378.57,127939.29428,301030829.8976884,245987.0,2324.6585734226387,2098.8973831654507,1667.9551662936651,154.12026378496375,125.17797689169403,1,28.942286893269724,67.43132814807524,2121.9065,182.43207053801444,2486.770641076029,1757.0423589239713
2143.75,2194.56,2135.0,2188.41,125433.52402,271496393.0236137,213572.0,2290.596430066979,2105.782969075801,1678.3642629677918,138.23335137070808,127.78905178749685,1,10.444299583211233,56.55247866070783,2140.523,168.0083226039951,2476.5396452079904,1804.50635479201
2095.58,2188.38,2082.27,2187.46,138844.24181,296978890.1748997,183744.0,2264.812322550234,2112.0658176084316,1688.5461777084358,124.13524789662506,127.05829100932249,0,-2.923043112697428,54.48317528131103,2156.9825,154.4816725588394,2465.945845117679,1848.0191548823213
2187.14,2326.43,2172.48,2324.7,222650.3078,503587061.6978738,311173.0,2279.7842419126755,2128.4222931770137,1701.269254154267,122.62299875998906,126.1712325594558,0,-3.548233799466743,60.00568774291401,2178.186,146.33198435855803,2470.849968717116,1885.5220312828842
2442.79,2469.54,2396.54,2436.94,174276.4693,423569626.566726,285688.0,2319.0731814345068,2152.1544244710894,1715.9826690711816,128.99439332518887,126.73586471260242,1,2.2585286125864457,71.86499517839923,2201.327,148.93455394549915,2499.1961078909985,1903.457892109002
2610.76,2644.47,2468.0,2535.54,421303.60777,1078473589.2740057,595460.0,2373.18988607588,2181.645622588698,1732.373815689758,140.38173216316363,129.46503820271468,1,10.916693960448953,72.50789163722025,2224.9725000000003,162.6633274710214,2550.299154942043,1899.6458450579576
2333.69,2368.43,2278.91,2363.92,240142.21346,558201063.9790531,327497.0,2370.8724145569104,2195.6667285434137,1745.0047393759628,134.0131602309425,130.37466260836024,1,3.638497622582264,61.81143893192681,2238.404,162.48215401276823,2563.3683080255364,1913.4396919744636
2250.6,2288.81,2211.87,2269.71,116207.98513,261979174.0983852,151651.0,2345.5818109176826,2201.362364809305,1755.4988445884435,119.98099521018912,128.29592912872602,0,-8.314933918536894,55.62249795060765,2248.8175,157.12943805647848,2563.076376112957,1934.5586238870433
2341.59,2355.32,2265.43,2268.57,146722.57588,339801361.9383483,212293.0,2326.328858188262,2206.532182900897,1765.7602676966746,107.52888876703219,124.14252105638725,0,-16.613632289355067,55.050240947377745,2257.0285,153.42998369819668,2563.888467396393,1950.1685326036065
2508.2,2531.51,2451.21,2490.91,144377.23333,360101964.12952834,231332.0,2367.4741436411964,2228.4073996008283,1780.263262342741,114.2840886902909,122.17083458316799,0,-7.886745892877087,61.90053528512125,2275.8940000000002,157.99485629201385,2591.8837125840278,1959.9042874159725
2663.01,2680.0,2602.0,2622.55,143459.31122,378723024.6597109,187605.0,2431.2431077308975,2258.726061169996,1797.1089970958863,128.77543804680136,123.49175527589468,1,5.28368277090668,61.28114570395709,2307.8485,160.34765753379796,2628.543815067596,1987.1531849324042
2681.02,2744.0,2667.55,2737.97,127159.43015,345534260.7288638,281841.0,2507.924830798173,2295.5909795415346,1815.9262171539683,147.86882642530009,128.36716950577576,1,19.501656919524322,63.256974669291694,2341.8565,175.89925738973514,2693.65501477947,1990.0579852205296
2777.3,2787.37,2697.63,2725.95,181265.91174,495573849.40858626,308200.0,2562.4311230986295,2328.6955195768014,1834.126692810889,160.18405861443352,134.7305473275073,1,25.453511286926215,58.91662822878227,2374.29,184.15652384230455,2742.603047684609,2005.976952315391
2736.47,2785.0,2731.67,2783.86,107876.33488,297904164.5492012,167188.0,2617.7883423239723,2363.7081719170474,1853.1213589546712,172.62688658467277,142.30981517894043,1,30.31707140573235,62.680977817239274,2407.0620000000004,196.03629209113075,2799.1345841822617,2014.989415817739
2866.37,2943.69,2866.07,2925.49,152417.31768,444162878.7019228,270082.0,2694.713756742979,2406.922158692659,1874.5687317755778,191.70640266865303,152.18913267688296,1,39.517269991770064,68.38856312873205,2446.1855,217.47483543413068,2881.1351708682614,2011.2358291317387
2929.14,2976.87,2920.0,2963.56,85566.0265,252196117.2292958,181600.0,2761.9253175572344,2449.740454177839,1896.348557140066,207.50697620831124,163.25270138316864,1,44.2542748251426,79.03118281986175,2487.248,233.98428338132155,2955.216566762643,2019.279433237357
3163.65,3338.0,3150.89,3301.27,303932.96998,994203049.9036828,547476.0,2896.761488167926,2515.2427269333903,1924.4469859972646,244.4614201358686,179.49444513370864,1,64.96697500215996,83.31189922179222,2537.4425,291.6754193651549,3120.79333873031,1954.0916612696903
3228.36,3412.91,3160.0,3412.9,341088.09144,1122799479.6423573,598384.0,3025.7961161259445,2584.2932864000527,1954.2160462773193,279.5334041801275,199.5022369429924,1,80.0311672371351,83.05227860865763,2591.3224999999998,346.707795289449,3284.7380905788978,1897.9069094211018
3305.79,3483.0,3280.62,3480.84,212136.30329,722382776.1755619,409298.0,3139.5570870944584,2653.2584182154333,1984.748525351773,309.24560359736597,221.45091027386712,1,87.79469332349885,82.58358928259297,2641.439,398.166922294495,3437.7728445889898,1845.10515541101
3551.26,3605.4,3400.2,3482.07,256008.90013,899538138.8039027,457988.0,3225.185315320844,2717.013155275785,2014.6949548447374,329.0983455499336,242.9803973290804,1,86.11794822085318,81.45642102744416,2694.0595000000003,436.4107707131784,3566.881041426357,1821.2379585736435
3560.93,3587.0,3498.28,3512.59,125591.29512,444867541.4932671,233354.0,3297.0364864906333,2778.2113741007247,2044.6528557478425,343.3367234837119,263.0516625600067,1,80.2850609237052,92.12489273219356,2750.7605,465.9337733545026,3682.628046709005,1818.8929532909947
3632.01,3847.0,3631.75,3811.84,314074.64651,1188262439.5978756,692339.0,3425.737364867975,2857.7212684006695,2079.9965986328857,374.4512734491086,285.33158473782714,1,89.11968871128147,99.16095508304377,2831.932,502.76429101727354,3837.460582034547,1826.4034179654527
3878.76,3970.0,3841.19,3862.96,151854.97938,593982228.3370873,391274.0,3535.043023650981,2935.047324677541,2115.655866660228,398.639467599216,307.99316131010494,1,90.64630628911107,99.25730491896468,2915.707,528.651525836699,3973.010051673398,1858.403948326602
4155.88,4208.0,3968.6,3991.12,243867.81085,1007184378.8294448,506717.0,3649.0622677382353,3016.28368431773,2153.1651493270238,423.27102178976475,331.04873340603694,1,92.2222883837278,99.21141545022142,2999.0280000000002,560.9368266016155,4120.901653203231,1877.1543467967692
4021.0,4097.0,3990.0,4067.06,149906.11924,606411545.2927451,328731.0,3753.5617008036766,3097.112631677905,2191.4430463404833,443.80353835740516,353.5996943963106,1,90.20384396109455,99.18150556671547,3080.534,592.5074824257684,4265.548964851537,1895.5190351484632
4188.94,4215.0,3933.2,4083.92,403329.55615,1645912503.0340624,758157.0,3836.1512756027573,3173.020890779605,2229.2925854136734,456.17763494621295,374.1152825062911,1,82.06235243992182,99.12262133300243,3157.953,618.1520930040268,4394.257186008053,1921.6488139919463
3747.01,3874.12,3541.51,3651.75,394956.3707,1451262786.435016,666746.0,3790.050956702068,3209.8462068734816,2257.7417337054,426.19873472438167,384.53197294990923,1,41.666761774472434,75.85831275766142,3222.3445,597.8272043208209,4417.998908641642,2026.6900913583584
4131.3,4173.28,4037.45,4046.35,173435.34966,711122074.8604825,325793.0,3854.1257175265514,3274.1926524985984,2293.513899031292,429.3320894255189,393.4919962450312,1,35.84009318048771,79.68008726602503,3311.1765,580.5714085121983,4472.319317024397,2150.0336829756034
3875.52,3875.52,3651.49,3751.43,223216.9343,836938905.9644006,423695.0,3828.4517881449137,3310.903217691014,2322.6722210506664,403.3679418047509,395.46718535697516,1,7.900756447775734,68.111766047401,3385.3195,533.1658766618272,4451.651253323655,2318.9877466763455
3633.53,3671.23,3346.72,3419.22,428663.76902,1512227148.5513513,829212.0,3726.143841108685,3319.2352778686286,2344.603176629653,351.9277926226141,386.759306810103,0,-34.83151418748889,58.85031038045884,3431.7349999999997,489.8519704488563,4411.438940897712,2452.031059102287
3284.99,3402.34,3121.48,3378.75,357378.03631,1167869783.7385511,531197.0,3639.2953808315137,3323.8133334171957,2365.2861130970596,304.3867322363517,370.2847918953527,0,-65.89805965900104,51.70134649673696,3469.5449999999996,451.8138432503227,4373.172686500645,2565.9173134993543
3345.49,3438.49,3310.06,3402.38,225177.31277,761044528.2133626,358524.0,3580.066535623635,3329.8569231543347,2386.027990835118,265.5556822786093,349.33896997200407,0,-83.78328769339475,49.75970982448768,3502.7655,418.3813643262829,4339.528228652565,2666.002771347434
2741.44,2920.44,2555.0,2601.13,695521.3944,1896991945.341196,1006279.0,3335.3324017177265,3273.801005988617,2390.3300310184154,168.1888404908782,313.1089440757789,0,-144.9201035849007,34.94848288865391,3496.5244999999995,431.31021968531593,4359.144939370632,2633.9040606293675
2903.97,2905.7,2581.0,2782.41,490323.96123,1338324002.3458097,789787.0,3197.101801288295,3236.001697835646,2398.171630398047,104.44867851483968,271.37689096359105,0,-166.92821244875137,38.72381848774166,3496.4519999999998,431.43642154770646,4359.324843095413,2633.579156904587
2420.39,2518.86,2306.0,2349.5,602366.35189,1465030594.9575438,697178.0,2985.201350966221,3167.8092595405965,2397.198197790086,18.78537578700525,220.85858792827392,0,-202.07321214126867,33.40704240221184,3467.6525,487.1789572725879,4442.010414545176,2493.2945854548243
2367.21,2397.0,2251.16,2255.05,213485.71384,494308365.3852152,341002.0,2802.6635132246656,3097.5970088067047,2394.3552338342843,-56.078298723828084,165.47121059785354,0,-221.54950932168163,26.41205829143901,3432.227,547.757132371826,4527.741264743652,2336.712735256348
1924.95,1999.0,1728.74,1968.09,713914.04968,1341386261.2330427,846907.0,2594.020134918499,3010.711854283112,2385.8299291575986,-136.98450184515013,104.98006810925281,0,-241.96456995440295,23.20458395671713,3365.568,638.1881680326247,4641.944336065249,2089.191663934751
2509.61,2663.58,2416.1,2650.86,379326.81092,957630124.8350192,606026.0,2608.2301011888744,2983.030942415181,2391.1305305744463,-144.3454928735914,55.11495591268398,0,-199.46044878627538,33.61708577603278,3327.4660000000003,657.6645512513406,4642.795102502681,2012.136897497319
2610.6,2622.69,2484.62,2512.12,245076.68623,629516628.8633455,355539.0,2584.202575891656,2946.8070237678594,2393.5503199629575,-159.53526655258565,12.184911419630058,0,-171.7201779722157,31.28030780936237,3279.03,681.0315384690119,4641.093076938024,1916.9669230619763
2744.79,2792.37,2665.56,2739.85,248923.66372,678162095.0755616,470964.0,2623.114431918742,2930.8872527087933,2400.476313563698,-151.4515249443607,-20.542375853168092,0,-130.9091490911926,34.60079879195892,3241.919,689.5544127905665,4621.027825581133,1862.8101744188668
2803.85,2814.63,2734.9,2757.66,132104.00006,366551471.8433703,209538.0,2656.7508239390563,2917.562079423502,2407.6199872924244,-141.97142510949107,-44.828185704432684,0,-97.14323940505838,38.68163140265284,3204.1725,694.6020632584463,4593.376626516892,1814.9683734831076
2558.92,2572.5,2456.25,2499.51,225177.6718,564874697.8651809,286763.0,2617.440617954292,2885.4042271601556,2409.457787546576,-153.51925087864493,-66.56639873927514,0,-86.95285213936978,29.717723324801753,3138.5559999999996,696.1604263945852,4530.87685278917,1746.2351472108292
2328.84,2390.02,2216.6,2247.04,283552.29646,650276749.7628784,357272.0,2524.840463465719,2836.2992866093746,2406.2094317956444,-180.95724256811081,-89.44456750504227,0,-91.51267506306854,30.052269659464883,3057.7599999999998,701.4131298952635,4460.586259790527,1654.9337402094727
2382.04,2465.9,2363.9,2441.9,142086.91992,344920532.8452431,208579.0,2504.1053475992894,2805.9608799471152,2406.9232431597316,-184.84766634113248,-108.52518727226033,0,-76.32247906887216,36.5511850897762,2980.299,678.0679098337512,4336.434819667502,1624.1631803324976
2637.47,2677.7,2572.65,2627.2,192289.8983,503980669.8306726,279952.0,2534.879010699467,2792.2100430281066,2411.3287782965367,-171.0074266608376,-121.0216351499758,0,-49.985791510861816,40.05441586317692,2908.3059999999996,631.4442638353149,4171.194527670629,1645.4174723293697
